SK_ID_CURR,TARGET,C_CNT_CHILDREN,C_AMT_INCOME_TOTAL,C_AMT_CREDIT,C_AMT_ANNUITY,C_AMT_GOODS_PRICE,C_OWN_CAR_AGE,C_TOTALAREA_MODE,D_OCCUPATION_TYPE,D_NAME_CONTRACT_TYPE,D_CODE_GENDER,D_FLAG_OWN_CAR,D_FLAG_OWN_REALTY,D_NAME_INCOME_TYPE,D_NAME_EDUCATION_TYPE,D_NAME_FAMILY_STATUS,D_NAME_HOUSING_TYPE,D_FLAG_PHONE,D_WEEKDAY_APPR_PROCESS_START,D_NAME_TYPE_SUITE,D_HOUSETYPE_MODE,D_WALLSMATERIAL_MODE
264054,0,0,117000.0,284400.0,19134.0,225000.0,,0.0675,Private service staff,Cash loans,F,N,Y,Working,Secondary / secondary special,Single / not married,Co-op apartment,0,THURSDAY,Unaccompanied,block of flats,"Stone, brick"
140079,0,0,225000.0,180000.0,9000.0,180000.0,,0.1413,,Revolving loans,F,N,N,Working,Secondary / secondary special,Married,House / apartment,0,TUESDAY,Unaccompanied,,
142520,0,1,360000.0,331632.0,34951.5,315000.0,17.0,,High skill tech staff,Cash loans,M,Y,N,Working,Secondary / secondary special,Civil marriage,Rented apartment,0,MONDAY,Unaccompanied,,
216559,0,1,343890.0,1147500.0,30267.0,1147500.0,,0.0044,Managers,Cash loans,F,N,N,Commercial associate,Higher education,Single / not married,House / apartment,0,MONDAY,Unaccompanied,block of flats,"Stone, brick"
183851,0,0,99000.0,1260000.0,34780.5,1260000.0,,0.0088,,Cash loans,F,N,Y,Working,Secondary / secondary special,Married,House / apartment,0,MONDAY,Unaccompanied,,
144494,0,2,135000.0,463500.0,23796.0,463500.0,7.0,0.0328,Laborers,Cash loans,F,Y,Y,Working,Secondary / secondary special,Married,House / apartment,0,FRIDAY,Unaccompanied,block of flats,"Stone, brick"
290912,0,0,72000.0,269550.0,18891.0,225000.0,,,,Cash loans,F,N,Y,Pensioner,Secondary / secondary special,Married,House / apartment,0,TUESDAY,Unaccompanied,,
196140,0,0,90000.0,450000.0,22018.5,450000.0,,0.054,,Cash loans,F,N,N,Working,Secondary / secondary special,Single / not married,With parents,0,SUNDAY,Unaccompanied,block of flats,Panel
373456,0,0,58500.0,99000.0,7794.0,99000.0,,0.0449,,Cash loans,F,N,Y,Pensioner,Incomplete higher,Separated,House / apartment,1,THURSDAY,Children,block of flats,"Stone, brick"
125866,0,0,540000.0,1211049.0,35536.5,1057500.0,6.0,,Laborers,Cash loans,M,Y,N,Working,Secondary / secondary special,Civil marriage,House / apartment,0,TUESDAY,Unaccompanied,,
130432,0,0,67500.0,343800.0,16155.0,225000.0,13.0,0.2899,,Cash loans,M,Y,Y,Pensioner,Secondary / secondary special,Married,House / apartment,0,THURSDAY,Unaccompanied,block of flats,Panel
123986,0,0,135000.0,398160.0,25573.5,315000.0,28.0,,Laborers,Cash loans,M,Y,Y,Working,Secondary / secondary special,Married,House / apartment,0,MONDAY,Family,,
127121,0,0,270000.0,497520.0,32521.5,450000.0,,0.0289,Sales staff,Cash loans,F,N,Y,Commercial associate,Higher education,Single / not married,House / apartment,1,TUESDAY,Unaccompanied,block of flats,Panel
340788,0,2,90000.0,247500.0,12375.0,247500.0,1.0,,Core staff,Revolving loans,F,Y,N,Working,Higher education,Married,Office apartment,0,SATURDAY,"Spouse, partner",,
141866,0,0,135000.0,345510.0,14638.5,247500.0,30.0,,Low-skill Laborers,Cash loans,M,Y,Y,Working,Secondary / secondary special,Married,House / apartment,0,WEDNESDAY,Unaccompanied,,
179170,0,0,45000.0,247275.0,16600.5,225000.0,6.0,,Sales staff,Cash loans,F,Y,N,Working,Secondary / secondary special,Single / not married,Rented apartment,0,MONDAY,Unaccompanied,,
258935,0,5,54000.0,180000.0,9000.0,180000.0,9.0,,,Revolving loans,F,Y,N,Working,Secondary / secondary special,Married,House / apartment,0,THURSDAY,Unaccompanied,,
215764,0,2,810000.0,270000.0,13500.0,270000.0,2.0,0.0429,Managers,Revolving loans,M,Y,Y,Working,Higher education,Married,With parents,1,TUESDAY,Unaccompanied,block of flats,"Stone, brick"
126495,0,0,225000.0,497520.0,39438.0,450000.0,8.0,0.0727,Managers,Cash loans,M,Y,Y,Commercial associate,Higher education,Civil marriage,House / apartment,0,FRIDAY,Unaccompanied,block of flats,"Stone, brick"
452473,0,0,112500.0,1066500.0,31180.5,1066500.0,,0.0076,Sales staff,Cash loans,F,N,N,Working,Higher education,Married,House / apartment,1,WEDNESDAY,Unaccompanied,block of flats,"Stone, brick"
138171,0,3,157500.0,1125000.0,47794.5,1125000.0,16.0,,,Cash loans,F,Y,Y,Working,Secondary / secondary special,Married,House / apartment,0,MONDAY,Family,,
159429,1,1,135000.0,254700.0,27558.0,225000.0,15.0,,Sales staff,Cash loans,M,Y,N,Working,Secondary / secondary special,Married,With parents,0,SUNDAY,Unaccompanied,,
105710,0,1,157500.0,170640.0,8428.5,135000.0,,0.0135,Core staff,Cash loans,F,N,Y,Working,Secondary / secondary special,Married,House / apartment,0,SATURDAY,Unaccompanied,block of flats,"Stone, brick"
295002,0,2,225000.0,1023691.5,57289.5,967500.0,0.0,,Core staff,Cash loans,F,Y,Y,Working,Secondary / secondary special,Married,House / apartment,0,TUESDAY,Unaccompanied,,
229636,0,1,180000.0,417915.0,30411.0,378000.0,,0.0507,Drivers,Cash loans,M,N,N,Working,Secondary / secondary special,Married,House / apartment,1,SATURDAY,Family,block of flats,Panel
135234,0,0,247500.0,301500.0,13122.0,301500.0,0.0,0.493,Managers,Cash loans,F,Y,N,Commercial associate,Higher education,Married,With parents,0,THURSDAY,"Spouse, partner",block of flats,Panel
412857,0,0,157500.0,1374480.0,45553.5,1125000.0,,0.2761,,Cash loans,F,N,Y,Working,Higher education,Separated,House / apartment,1,TUESDAY,Unaccompanied,block of flats,Panel
177071,0,1,135000.0,225000.0,23053.5,225000.0,7.0,0.219,,Cash loans,F,Y,Y,Working,Higher education,Married,Municipal apartment,0,SATURDAY,Family,block of flats,"Stone, brick"
300946,0,2,337500.0,1436850.0,46480.5,1125000.0,12.0,0.1967,Core staff,Cash loans,M,Y,N,Working,Higher education,Married,House / apartment,0,MONDAY,Unaccompanied,block of flats,Panel
219844,0,0,202500.0,188460.0,10350.0,135000.0,23.0,0.079,Laborers,Cash loans,M,Y,Y,Working,Secondary / secondary special,Civil marriage,House / apartment,1,FRIDAY,Unaccompanied,block of flats,"Stone, brick"
228941,0,0,135000.0,382500.0,19125.0,382500.0,,,Core staff,Revolving loans,F,N,Y,Working,Secondary / secondary special,Married,House / apartment,0,WEDNESDAY,Unaccompanied,,
420182,0,0,135000.0,117000.0,12118.5,117000.0,2.0,0.0062,Core staff,Cash loans,F,Y,N,State servant,Higher education,Single / not married,Rented apartment,0,SATURDAY,Unaccompanied,block of flats,Wooden
167506,0,1,225000.0,270000.0,21460.5,270000.0,,,,Cash loans,M,N,Y,Working,Secondary / secondary special,Married,House / apartment,0,SATURDAY,Unaccompanied,,
208938,1,2,180000.0,1206000.0,34690.5,1206000.0,,0.0995,Accountants,Cash loans,F,N,N,Working,Secondary / secondary special,Married,House / apartment,0,MONDAY,"Spouse, partner",block of flats,Panel
449896,0,1,67500.0,202500.0,10125.0,202500.0,,0.0784,Laborers,Revolving loans,F,N,N,Working,Secondary / secondary special,Civil marriage,House / apartment,0,FRIDAY,Family,block of flats,"Stone, brick"
413601,0,0,180000.0,490495.5,27517.5,454500.0,7.0,0.032,,Cash loans,F,Y,Y,Pensioner,Secondary / secondary special,Widow,House / apartment,0,THURSDAY,Unaccompanied,block of flats,"Stone, brick"
293979,0,0,90000.0,270000.0,11421.0,270000.0,7.0,,Laborers,Cash loans,F,Y,Y,Working,Secondary / secondary special,Married,House / apartment,0,WEDNESDAY,Family,,
191646,0,0,360000.0,2013840.0,55377.0,1800000.0,,0.1709,Managers,Cash loans,F,N,N,Commercial associate,Higher education,Married,House / apartment,1,WEDNESDAY,Unaccompanied,block of flats,"Stone, brick"
374801,0,0,126000.0,552555.0,16879.5,477000.0,,,,Cash loans,F,N,N,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,FRIDAY,Children,,
382652,0,0,252000.0,495000.0,21933.0,495000.0,28.0,0.0578,,Cash loans,F,Y,Y,Pensioner,Higher education,Married,House / apartment,0,MONDAY,Unaccompanied,block of flats,"Stone, brick"
452201,0,0,193500.0,675000.0,26154.0,675000.0,,0.1766,,Cash loans,M,N,N,Working,Higher education,Married,House / apartment,0,WEDNESDAY,Unaccompanied,block of flats,Panel
332419,0,0,45000.0,414792.0,18400.5,315000.0,8.0,,Sales staff,Cash loans,F,Y,N,Working,Secondary / secondary special,Married,House / apartment,1,SUNDAY,Children,,
219214,0,0,382500.0,2250000.0,59485.5,2250000.0,7.0,0.1785,Core staff,Cash loans,F,Y,Y,State servant,Higher education,Married,House / apartment,0,FRIDAY,"Spouse, partner",block of flats,"Stone, brick"
228226,0,0,90000.0,180000.0,9000.0,180000.0,,,Security staff,Revolving loans,M,N,Y,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,TUESDAY,"Spouse, partner",,
113409,0,1,225000.0,1928304.0,71590.5,1800000.0,,0.0708,,Cash loans,F,N,Y,Commercial associate,Secondary / secondary special,Married,House / apartment,0,SUNDAY,Family,block of flats,Panel
416459,0,2,157500.0,192024.0,7366.5,135000.0,,0.0522,Core staff,Cash loans,F,N,Y,Working,Secondary / secondary special,Single / not married,House / apartment,0,THURSDAY,Unaccompanied,block of flats,Panel
416416,1,0,135000.0,562491.0,15916.5,454500.0,,0.0535,Sales staff,Cash loans,F,N,Y,Commercial associate,Secondary / secondary special,Married,House / apartment,0,WEDNESDAY,Unaccompanied,block of flats,"Stone, brick"
124139,0,1,130500.0,508495.5,24592.5,454500.0,7.0,0.0537,Managers,Cash loans,F,Y,Y,Working,Secondary / secondary special,Married,House / apartment,0,SATURDAY,Unaccompanied,,
241452,0,0,166500.0,900000.0,26446.5,900000.0,,,High skill tech staff,Cash loans,F,N,Y,Working,Secondary / secondary special,Civil marriage,Rented apartment,0,THURSDAY,Unaccompanied,,
356419,0,0,67500.0,90000.0,9351.0,90000.0,8.0,0.0138,,Cash loans,F,Y,Y,Pensioner,Secondary / secondary special,Married,House / apartment,0,SATURDAY,Unaccompanied,block of flats,Wooden
328885,0,1,180000.0,284400.0,18643.5,225000.0,2.0,,Sales staff,Cash loans,F,Y,Y,Working,Secondary / secondary special,Married,House / apartment,1,THURSDAY,Other_B,,
395039,0,0,65250.0,225000.0,12694.5,225000.0,,0.0718,,Cash loans,F,N,Y,Pensioner,Higher education,Separated,House / apartment,0,TUESDAY,Unaccompanied,block of flats,Panel
347108,0,0,202500.0,1129500.0,33025.5,1129500.0,1.0,,Drivers,Cash loans,M,Y,N,Working,Secondary / secondary special,Married,House / apartment,1,MONDAY,Unaccompanied,,
107656,0,0,121500.0,945000.0,38619.0,945000.0,,0.3872,Drivers,Cash loans,M,N,Y,Working,Secondary / secondary special,Married,House / apartment,0,FRIDAY,Unaccompanied,block of flats,Panel
382283,0,0,135000.0,180000.0,9000.0,180000.0,,,,Revolving loans,M,N,Y,Commercial associate,Secondary / secondary special,Married,House / apartment,0,FRIDAY,Unaccompanied,,
368331,0,0,112500.0,571446.0,21123.0,477000.0,,0.0619,Sales staff,Cash loans,F,N,Y,Working,Secondary / secondary special,Married,House / apartment,0,MONDAY,Unaccompanied,block of flats,"Stone, brick"
307474,0,0,67500.0,1030302.0,40860.0,832500.0,12.0,,Accountants,Cash loans,F,Y,N,Working,Higher education,Married,House / apartment,0,MONDAY,Unaccompanied,,
135122,0,0,94500.0,1125000.0,32895.0,1125000.0,,0.0534,,Cash loans,F,N,Y,Commercial associate,Secondary / secondary special,Married,House / apartment,0,WEDNESDAY,Unaccompanied,block of flats,"Stone, brick"
379293,0,2,103500.0,808650.0,23643.0,675000.0,2.0,,Core staff,Cash loans,F,Y,N,State servant,Higher education,Married,House / apartment,1,THURSDAY,Unaccompanied,,
106964,0,0,135000.0,225000.0,16951.5,225000.0,,0.0686,,Cash loans,F,N,Y,Pensioner,Secondary / secondary special,Widow,House / apartment,1,MONDAY,Unaccompanied,block of flats,"Stone, brick"
106764,0,0,112050.0,450000.0,22977.0,450000.0,,,Sales staff,Cash loans,F,N,Y,Working,Secondary / secondary special,Married,House / apartment,1,SUNDAY,Unaccompanied,,
377861,0,2,135000.0,1777500.0,61915.5,1777500.0,,0.0562,Accountants,Cash loans,F,N,Y,Working,Incomplete higher,Married,House / apartment,0,THURSDAY,Family,block of flats,Panel
372590,0,0,135000.0,319981.5,21775.5,243000.0,16.0,0.0794,,Cash loans,M,Y,Y,Pensioner,Higher education,Married,House / apartment,0,THURSDAY,Unaccompanied,block of flats,Panel
227384,0,0,135000.0,508495.5,22527.0,454500.0,,,Secretaries,Cash loans,F,N,N,Commercial associate,Secondary / secondary special,Married,House / apartment,0,THURSDAY,Unaccompanied,,
362203,1,1,112500.0,545040.0,26640.0,450000.0,19.0,0.0761,Drivers,Cash loans,M,Y,Y,Working,Secondary / secondary special,Civil marriage,House / apartment,1,MONDAY,"Spouse, partner",block of flats,"Stone, brick"
162318,0,0,292500.0,180000.0,9000.0,180000.0,1.0,0.0619,Laborers,Revolving loans,M,Y,N,Working,Secondary / secondary special,Married,With parents,0,THURSDAY,Unaccompanied,block of flats,"Stone, brick"
249317,0,0,112500.0,135000.0,6750.0,135000.0,12.0,,Low-skill Laborers,Revolving loans,M,Y,Y,Working,Secondary / secondary special,Married,House / apartment,1,SUNDAY,Unaccompanied,,
164616,0,2,225000.0,1174005.0,81837.0,1125000.0,0.0,0.0696,Accountants,Cash loans,F,Y,Y,Working,Secondary / secondary special,Married,House / apartment,1,THURSDAY,Unaccompanied,block of flats,Panel
249312,0,1,135000.0,216000.0,11848.5,216000.0,,0.0013,Sales staff,Cash loans,F,N,Y,Working,Secondary / secondary special,Married,House / apartment,1,THURSDAY,Unaccompanied,,
165119,0,0,99000.0,234369.0,17185.5,193500.0,,0.0138,,Cash loans,F,N,Y,Working,Secondary / secondary special,Married,House / apartment,0,WEDNESDAY,Family,block of flats,Panel
394607,0,1,157500.0,1078200.0,34911.0,900000.0,7.0,0.0618,,Cash loans,F,Y,Y,Pensioner,Secondary / secondary special,Married,Municipal apartment,1,SATURDAY,Unaccompanied,block of flats,"Stone, brick"
251685,0,0,112500.0,523237.5,25578.0,432000.0,,,Sales staff,Cash loans,F,N,N,Working,Secondary / secondary special,Married,Municipal apartment,1,FRIDAY,Unaccompanied,,
278793,0,0,270000.0,343377.0,19710.0,283500.0,64.0,0.0761,Accountants,Cash loans,F,Y,Y,Working,Higher education,Single / not married,House / apartment,0,TUESDAY,Unaccompanied,block of flats,"Stone, brick"
159059,1,0,157500.0,225000.0,14778.0,225000.0,17.0,,Drivers,Cash loans,M,Y,Y,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,WEDNESDAY,Unaccompanied,,
106305,0,2,225000.0,814041.0,23931.0,679500.0,,0.0571,Drivers,Cash loans,M,N,Y,Working,Secondary / secondary special,Single / not married,House / apartment,0,SATURDAY,Unaccompanied,block of flats,Panel
375884,0,0,67500.0,261000.0,11623.5,261000.0,,0.112,,Cash loans,F,N,Y,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,SUNDAY,Unaccompanied,block of flats,Panel
140716,0,2,112500.0,323388.0,32116.5,292500.0,,0.0778,Laborers,Cash loans,F,N,N,Working,Secondary / secondary special,Married,House / apartment,0,MONDAY,Unaccompanied,block of flats,Panel
139949,0,0,225000.0,1113840.0,57001.5,900000.0,10.0,,Laborers,Cash loans,M,Y,N,State servant,Secondary / secondary special,Married,Municipal apartment,1,WEDNESDAY,Family,,
134092,0,0,135000.0,274500.0,14143.5,274500.0,,,,Cash loans,F,N,Y,State servant,Secondary / secondary special,Single / not married,House / apartment,0,WEDNESDAY,Unaccompanied,,
434117,0,0,243000.0,763056.0,27405.0,630000.0,,0.0369,Accountants,Cash loans,F,N,Y,Working,Secondary / secondary special,Married,House / apartment,1,SATURDAY,"Spouse, partner",block of flats,Block
357674,0,0,373500.0,1155555.0,41634.0,895500.0,,0.3264,Sales staff,Cash loans,F,N,Y,Commercial associate,Higher education,Married,House / apartment,0,TUESDAY,Family,block of flats,Panel
150566,0,0,360000.0,585000.0,17235.0,585000.0,1.0,0.2138,Accountants,Cash loans,F,Y,Y,Commercial associate,Higher education,Single / not married,House / apartment,1,MONDAY,Unaccompanied,block of flats,Panel
453692,0,0,112500.0,514777.5,27553.5,477000.0,,0.3285,,Cash loans,F,N,Y,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,SATURDAY,Unaccompanied,block of flats,Block
163475,0,0,175500.0,202500.0,10467.0,202500.0,,,Laborers,Cash loans,M,N,Y,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,SATURDAY,Unaccompanied,,
202841,0,0,112500.0,225000.0,12694.5,225000.0,,0.1301,,Cash loans,F,N,Y,Pensioner,Lower secondary,Married,House / apartment,0,SATURDAY,Unaccompanied,block of flats,Panel
236388,0,0,90000.0,270000.0,13500.0,270000.0,7.0,,,Revolving loans,F,Y,Y,Pensioner,Higher education,Married,House / apartment,1,THURSDAY,Unaccompanied,,
403591,0,0,135000.0,297130.5,18085.5,256500.0,,,Laborers,Cash loans,M,N,Y,Working,Secondary / secondary special,Married,House / apartment,1,WEDNESDAY,Unaccompanied,,
142204,0,0,67500.0,168102.0,16506.0,148500.0,,0.0849,Laborers,Cash loans,M,N,N,Working,Secondary / secondary special,Married,House / apartment,0,MONDAY,Unaccompanied,block of flats,"Stone, brick"
323429,0,0,292500.0,592560.0,35937.0,450000.0,9.0,0.0481,Laborers,Cash loans,M,Y,Y,Working,Secondary / secondary special,Married,House / apartment,0,SATURDAY,Unaccompanied,block of flats,Panel
288581,0,0,112500.0,900000.0,38263.5,900000.0,,0.4041,Sales staff,Cash loans,F,N,Y,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,1,WEDNESDAY,Family,block of flats,Mixed
133757,0,0,157500.0,231813.0,10341.0,193500.0,,0.0403,Laborers,Cash loans,M,N,Y,Working,Secondary / secondary special,Married,House / apartment,0,FRIDAY,Unaccompanied,block of flats,Block
403121,0,0,103500.0,180000.0,9000.0,180000.0,,0.0654,,Revolving loans,F,N,Y,Pensioner,Secondary / secondary special,Separated,House / apartment,0,THURSDAY,Unaccompanied,block of flats,"Stone, brick"
170866,0,1,184500.0,612612.0,26086.5,495000.0,2.0,0.1362,Managers,Cash loans,M,Y,Y,Working,Higher education,Married,House / apartment,0,WEDNESDAY,Unaccompanied,block of flats,Panel
260430,1,0,220500.0,497520.0,39438.0,450000.0,,,Laborers,Cash loans,M,N,Y,Working,Secondary / secondary special,Single / not married,House / apartment,0,FRIDAY,Unaccompanied,,
107560,0,0,216000.0,341280.0,27094.5,270000.0,,0.1715,Laborers,Cash loans,F,N,Y,Commercial associate,Incomplete higher,Single / not married,With parents,0,WEDNESDAY,Unaccompanied,block of flats,Panel
437024,0,0,202500.0,1155226.5,37395.0,904500.0,12.0,,Managers,Cash loans,M,Y,Y,Commercial associate,Higher education,Married,House / apartment,0,WEDNESDAY,Unaccompanied,,
271765,1,1,157500.0,380533.5,19557.0,328500.0,,,,Cash loans,F,N,Y,Working,Higher education,Civil marriage,House / apartment,0,TUESDAY,Unaccompanied,,
292678,0,0,270000.0,363190.5,38268.0,328500.0,,0.0683,Sales staff,Cash loans,F,N,Y,Commercial associate,Higher education,Separated,House / apartment,0,MONDAY,Unaccompanied,block of flats,"Stone, brick"
231276,0,0,225000.0,958500.0,38011.5,958500.0,,0.1991,,Cash loans,M,N,Y,Working,Higher education,Married,House / apartment,0,THURSDAY,Unaccompanied,block of flats,Panel
109302,0,2,135000.0,269550.0,19300.5,225000.0,,0.1432,Low-skill Laborers,Cash loans,M,N,N,Working,Secondary / secondary special,Married,Municipal apartment,0,TUESDAY,Unaccompanied,block of flats,"Stone, brick"
299622,0,2,126000.0,270000.0,13500.0,270000.0,,,Core staff,Revolving loans,F,N,N,State servant,Higher education,Married,House / apartment,0,TUESDAY,Family,,
268309,0,1,76500.0,348264.0,23404.5,315000.0,,0.0639,Laborers,Cash loans,M,N,Y,State servant,Secondary / secondary special,Married,With parents,0,THURSDAY,Unaccompanied,block of flats,"Stone, brick"
456125,0,0,315000.0,1391130.0,77809.5,1305000.0,,0.0709,,Cash loans,F,N,Y,Pensioner,Secondary / secondary special,Married,House / apartment,1,THURSDAY,Unaccompanied,block of flats,Panel
251335,0,2,81000.0,675000.0,21775.5,675000.0,,,,Cash loans,F,N,N,Working,Secondary / secondary special,Married,House / apartment,0,SATURDAY,Unaccompanied,,
